IDEstación,IDEmpresa,DistanciaKm,Variable,Incidencia
14,68,39.134017,NOX,0.004033
14,68,39.134017,PM10,0.040837
14,68,39.134017,PM2.5,0.246749
14,68,39.134017,SO2,0.012567
14,69,47.498884,NO,0.000000
14,69,47.498884,NO2,0.000000
14,69,47.498884,NOX,0.000290
14,69,47.498884,PM10,0.016139
14,69,47.498884,PM2.5,0.228423
14,69,47.498884,SO2,0.005022
14,70,8.530611,NO,0.161760
14,70,8.530611,NO2,0.251715
14,70,8.530611,NOX,0.345208
14,70,8.530611,PM10,0.646581
14,70,8.530611,PM2.5,0.576227
14,70,8.530611,SO2,0.207945
14,71,63.952992,NO,0.000000
14,71,63.952992,NO2,0.000000
14,71,63.952992,NOX,0.000000
14,71,63.952992,PM10,0.000563
14,71,63.952992,PM2.5,0.068722
14,71,63.952992,SO2,0.000070
14,72,21.101865,NO,0.001466
14,72,21.101865,NO2,0.023990
14,72,21.101865,NOX,0.175190
14,72,21.101865,PM10,0.267413
14,72,21.101865,PM2.5,0.451153
14,72,21.101865,SO2,0.140439
14,73,39.170953,NO,0.000000
14,73,39.170953,NO2,0.000005
14,73,39.170953,NOX,0.003992
14,73,39.170953,PM10,0.040633
14,73,39.170953,PM2.5,0.246353
14,73,39.170953,SO2,0.012486
14,74,48.568466,NO,0.000000
14,74,48.568466,NO2,0.000000
14,74,48.568466,NOX,0.000191
14,74,48.568466,PM10,0.013511
14,74,48.568466,PM2.5,0.215749
14,74,48.568466,SO2,0.003762
14,75,63.888123,NO,0.000000
14,75,63.888123,NO2,0.000000
14,75,63.888123,NOX,0.000001
14,75,63.888123,PM10,0.000724
14,75,63.888123,PM2.5,0.087450
14,75,63.888123,SO2,0.000089
14,76,63.888373,NO,0.000000
14,76,63.888373,NO2,0.000000
14,76,63.888373,NOX,0.000001
14,76,63.888373,PM10,0.000724
14,76,63.888373,PM2.5,0.087449
14,76,63.888373,SO2,0.000089
14,77,48.723744,NO,0.000000
14,77,48.723744,NO2,0.000000
14,77,48.723744,NOX,0.000181
14,77,48.723744,PM10,0.013162
14,77,48.723744,PM2.5,0.213945
14,77,48.723744,SO2,0.003637
14,78,7.622134,NO,0.337158
14,78,7.622134,NO2,0.479897
14,78,7.622134,NOX,0.653855
14,78,7.622134,PM10,0.723498
14,78,7.622134,PM2.5,0.774591
14,78,7.622134,SO2,0.488268
14,79,63.587375,NO,0.000000
14,79,63.587375,NO2,0.000000
14,79,63.587375,NOX,0.000001
14,79,63.587375,PM10,0.000774
14,79,63.587375,PM2.5,0.089333
14,79,63.587375,SO2,0.000097
14,80,48.426029,NO,0.000000
14,80,48.426029,NO2,0.000000
14,80,48.426029,NOX,0.000200
14,80,48.426029,PM10,0.013837
14,80,48.426029,PM2.5,0.217411
14,80,48.426029,SO2,0.003879
14,81,48.773250,NO,0.000000
14,81,48.773250,NO2,0.000000
14,81,48.773250,NOX,0.000178
14,81,48.773250,PM10,0.013053
14,81,48.773250,PM2.5,0.213373
14,81,48.773250,SO2,0.003599
14,82,49.129750,NO,0.000000
14,82,49.129750,NO2,0.000000
14,82,49.129750,NOX,0.000158
14,82,49.129750,PM10,0.012288
14,82,49.129750,PM2.5,0.209275
14,82,49.129750,SO2,0.003330
14,83,30.382977,NO,0.000001
14,83,30.382977,NO2,0.000328
14,83,30.382977,NOX,0.018021
14,83,30.382977,PM10,0.148487
14,83,30.382977,PM2.5,0.359273
14,83,30.382977,SO2,0.031425
14,84,24.109134,NO,0.000243
14,84,24.109134,NO2,0.008293
14,84,24.109134,NOX,0.109265
14,84,24.109134,PM10,0.308912
14,84,24.109134,PM2.5,0.611407
14,84,24.109134,SO2,0.250384
14,85,23.358115,NO,0.000330
14,85,23.358115,NO2,0.009078
14,85,23.358115,NOX,0.103610
14,85,23.358115,PM10,0.311271
14,85,23.358115,PM2.5,0.590813
14,85,23.358115,SO2,0.211533
14,86,21.696013,NO,0.000933
14,86,21.696013,NO2,0.016296
14,86,21.696013,NOX,0.134377
14,86,21.696013,PM10,0.354328
14,86,21.696013,PM2.5,0.615911
14,86,21.696013,SO2,0.249833
14,87,21.661764,NO,0.000952
14,87,21.661764,NO2,0.016486
14,87,21.661764,NOX,0.135071
14,87,21.661764,PM10,0.355239
14,87,21.661764,PM2.5,0.616419
14,87,21.661764,SO2,0.250658
14,88,24.720959,NO,0.000133
14,88,24.720959,NO2,0.005441
14,88,24.720959,NOX,0.082526
14,88,24.720959,PM10,0.277911
14,88,24.720959,PM2.5,0.569693
14,88,24.720959,SO2,0.182869
14,89,22.067067,NO,0.000745
14,89,22.067067,NO2,0.014354
14,89,22.067067,NOX,0.127010
14,89,22.067067,PM10,0.344512
14,89,22.067067,PM2.5,0.610380
14,89,22.067067,SO2,0.240978
14,90,22.505047,NO,0.000568
14,90,22.505047,NO2,0.012324
14,90,22.505047,NOX,0.118686
14,90,22.505047,PM10,0.333070
14,90,22.505047,PM2.5,0.603795
14,90,22.505047,SO2,0.230747
14,91,23.412207,NO,0.000318
14,91,23.412207,NO2,0.008901
14,91,23.412207,NOX,0.102703
14,91,23.412207,PM10,0.309912
14,91,23.412207,PM2.5,0.589983
14,91,23.412207,SO2,0.210347
14,92,21.748777,NO,0.000904
14,92,21.748777,NO2,0.016007
14,92,21.748777,NOX,0.133311
14,92,21.748777,PM10,0.352925
14,92,21.748777,PM2.5,0.615127
14,92,21.748777,SO2,0.248563
14,93,22.212117,NO,0.000681
14,93,22.212117,NO2,0.013652
14,93,22.212117,NOX,0.124208
14,93,22.212117,PM10,0.340705
14,93,22.212117,PM2.5,0.608205
14,93,22.212117,SO2,0.237563
14,94,22.921369,NO,0.000437
14,94,22.921369,NO2,0.010631
14,94,22.921369,NOX,0.111142
14,94,22.921369,PM10,0.322349
14,94,22.921369,PM2.5,0.597485
14,94,22.921369,SO2,0.221251
14,95,23.759621,NO,0.000254
14,95,23.759621,NO2,0.007831
14,95,23.759621,NOX,0.097022
14,95,23.759621,PM10,0.301248
14,95,23.759621,PM2.5,0.584636
14,95,23.759621,SO2,0.202824
14,96,21.883500,NO,0.000833
14,96,21.883500,NO2,0.015288
14,96,21.883500,NOX,0.130618
14,96,21.883500,PM10,0.349354
14,96,21.883500,PM2.5,0.613121
14,96,21.883500,SO2,0.245337
14,97,38.574659,NO,0.000000
14,97,38.574659,NO2,0.000006
14,97,38.574659,NOX,0.004183
14,97,38.574659,PM10,0.060960
14,97,38.574659,PM2.5,0.350003
14,97,38.574659,SO2,0.027682
14,98,22.600991,NO,0.000535
14,98,22.600991,NO2,0.011914
14,98,22.600991,NOX,0.116916
14,98,22.600991,PM10,0.330586
14,98,22.600991,PM2.5,0.602346
14,98,22.600991,SO2,0.228539
14,99,22.333045,NO,0.000828
14,99,22.333045,NO2,0.017151
14,99,22.333045,NOX,0.157299
14,99,22.333045,PM10,0.337544
14,99,22.333045,PM2.5,0.606388
14,99,22.333045,SO2,0.300756
14,100,23.611678,NO,0.000279
14,100,23.611678,NO2,0.008272
14,100,23.611678,NOX,0.099412
14,100,23.611678,PM10,0.304923
14,100,23.611678,PM2.5,0.586917
14,100,23.611678,SO2,0.206008
14,101,24.286377,NO,0.000074
14,101,24.286377,NO2,0.002659
14,101,24.286377,NOX,0.040130
14,101,24.286377,PM10,0.152181
14,101,24.286377,PM2.5,0.256210
14,101,24.286377,SO2,0.083883
14,102,22.019947,NO,0.000766
14,102,22.019947,NO2,0.014589
14,102,22.019947,NOX,0.127929
14,102,22.019947,PM10,0.345752
14,102,22.019947,PM2.5,0.611084
14,102,22.019947,SO2,0.242093
14,103,23.348301,NO,0.000137
14,103,23.348301,NO2,0.003770
14,103,23.348301,NOX,0.046866
14,103,23.348301,PM10,0.164412
14,103,23.348301,PM2.5,0.262650
14,103,23.348301,SO2,0.092640
14,104,23.555462,NO,0.000290
14,104,23.555462,NO2,0.008445
14,104,23.555462,NOX,0.100332
14,104,23.555462,PM10,0.306325
14,104,23.555462,PM2.5,0.587782
14,104,23.555462,SO2,0.207225
14,105,23.600649,NO,0.000282
14,105,23.600649,NO2,0.008305
14,105,23.600649,NOX,0.099592
14,105,23.600649,PM10,0.305198
14,105,23.600649,PM2.5,0.587087
14,105,23.600649,SO2,0.206246
14,106,23.628614,NO,0.000276
14,106,23.628614,NO2,0.008220
14,106,23.628614,NOX,0.099137
14,106,23.628614,PM10,0.304501
14,106,23.628614,PM2.5,0.586656
14,106,23.628614,SO2,0.205642
14,107,22.182067,NO,0.000694
14,107,22.182067,NO2,0.013795
14,107,22.182067,NOX,0.124785
14,107,22.182067,PM10,0.341492
14,107,22.182067,PM2.5,0.608656
14,107,22.182067,SO2,0.238268
14,108,22.078267,NO,0.000740
14,108,22.078267,NO2,0.014299
14,108,22.078267,NOX,0.126792
14,108,22.078267,PM10,0.344217
14,108,22.078267,PM2.5,0.610212
14,108,22.078267,SO2,0.240713
14,109,41.020490,NO,0.000000
14,109,41.020490,NO2,0.000002
14,109,41.020490,NOX,0.002514
14,109,41.020490,PM10,0.031437
14,109,41.020490,PM2.5,0.226868
14,109,41.020490,SO2,0.010037
14,110,40.411032,NO,0.000000
14,110,40.411032,NO2,0.000002
14,110,40.411032,NOX,0.002604
14,110,40.411032,PM10,0.047430
14,110,40.411032,PM2.5,0.322906
14,110,40.411032,SO2,0.013566
14,111,22.331065,NO,0.000873
14,111,22.331065,NO2,0.018067
14,111,22.331065,NOX,0.165215
14,111,22.331065,PM10,0.337596
14,111,22.331065,PM2.5,0.606418
14,111,22.331065,SO2,0.315489
14,112,45.773450,NO,0.000000
14,112,45.773450,NO2,0.000000
14,112,45.773450,NOX,0.000477
14,112,45.773450,PM10,0.021321
14,112,45.773450,PM2.5,0.249787
14,112,45.773450,SO2,0.006759
14,113,36.880639,NO,0.000000
14,113,36.880639,NO2,0.000016
14,113,36.880639,NOX,0.006124
14,113,36.880639,PM10,0.076047
14,113,36.880639,PM2.5,0.375762
14,113,36.880639,SO2,0.034612
14,114,48.460019,NO,0.000000
14,114,48.460019,NO2,0.000000
14,114,48.460019,NOX,0.000198
14,114,48.460019,PM10,0.013759
14,114,48.460019,PM2.5,0.217014
14,114,48.460019,SO2,0.003851
14,115,22.910764,NO,0.000440
14,115,22.910764,NO2,0.010672
14,115,22.910764,NOX,0.111330
14,115,22.910764,PM10,0.322620
14,115,22.910764,PM2.5,0.597646
14,115,22.910764,SO2,0.221490
14,116,5.041370,NO,0.499615
14,116,5.041370,NO2,0.637710
14,116,5.041370,NOX,0.752772
14,116,5.041370,PM10,0.552923
14,116,5.041370,PM2.5,0.569677
14,116,5.041370,SO2,0.357033
14,117,22.945807,NO,0.000430
14,117,22.945807,NO2,0.010538
14,117,22.945807,NOX,0.110711
14,117,22.945807,PM10,0.321724
14,117,22.945807,PM2.5,0.597113
14,117,22.945807,SO2,0.220700
14,118,37.980042,NO,0.000000
14,118,37.980042,NO2,0.000010
14,118,37.980042,NOX,0.005493
14,118,37.980042,PM10,0.047634
14,118,37.980042,PM2.5,0.259254
14,118,37.980042,SO2,0.015314
14,119,46.896843,NO,0.000000
14,119,46.896843,NO2,0.000000
14,119,46.896843,NOX,0.000397
14,119,46.896843,PM10,0.012860
14,119,46.896843,PM2.5,0.170264
14,119,46.896843,SO2,0.002849
14,120,21.591327,NO,0.000994
14,120,21.591327,NO2,0.016883
14,120,21.591327,NOX,0.136508
14,120,21.591327,PM10,0.357117
14,120,21.591327,PM2.5,0.617463
14,120,21.591327,SO2,0.252361
14,121,86.807501,NO,0.000000
14,121,86.807501,NO2,0.000000
14,121,86.807501,NOX,0.000000
14,121,86.807501,PM10,0.000002
14,121,86.807501,PM2.5,0.012161
14,121,86.807501,SO2,0.000000
14,122,30.791438,NO,0.000001
14,122,30.791438,NO2,0.000472
14,122,30.791438,NOX,0.030568
14,122,30.791438,PM10,0.112040
14,122,30.791438,PM2.5,0.341197
14,122,30.791438,SO2,0.045942
14,123,21.902930,NO,0.000823
14,123,21.902930,NO2,0.015187
14,123,21.902930,NOX,0.130233
14,123,21.902930,PM10,0.348840
14,123,21.902930,PM2.5,0.612832
14,123,21.902930,SO2,0.244874
14,124,8.772668,NO,0.152618
14,124,8.772668,NO2,0.243612
14,124,8.772668,NOX,0.340224
14,124,8.772668,PM10,0.641913
14,124,8.772668,PM2.5,0.574887
14,124,8.772668,SO2,0.206019
14,125,47.925303,NO,0.000000
14,125,47.925303,NO2,0.000000
14,125,47.925303,NOX,0.000237
14,125,47.925303,PM10,0.015042
14,125,47.925303,PM2.5,0.223317
14,125,47.925303,SO2,0.004318
14,126,47.974304,NO,0.000000
14,126,47.974304,NO2,0.000000
14,126,47.974304,NOX,0.000233
14,126,47.974304,PM10,0.014920
14,126,47.974304,PM2.5,0.222735
14,126,47.974304,SO2,0.004273
14,127,47.979289,NO,0.000000
14,127,47.979289,NO2,0.000000
14,127,47.979289,NOX,0.000233
14,127,47.979289,PM10,0.014908
14,127,47.979289,PM2.5,0.222676
14,127,47.979289,SO2,0.004268
14,128,47.996265,NO,0.000000
14,128,47.996265,NO2,0.000000
14,128,47.996265,NOX,0.000231
14,128,47.996265,PM10,0.014866
14,128,47.996265,PM2.5,0.222474
14,128,47.996265,SO2,0.004253
14,129,47.928903,NO,0.000000
14,129,47.928903,NO2,0.000000
14,129,47.928903,NOX,0.000237
14,129,47.928903,PM10,0.015033
14,129,47.928903,PM2.5,0.223274
14,129,47.928903,SO2,0.004315
14,130,47.868889,NO,0.000000
14,130,47.868889,NO2,0.000000
14,130,47.868889,NOX,0.000241
14,130,47.868889,PM10,0.015183
14,130,47.868889,PM2.5,0.223989
14,130,47.868889,SO2,0.004370
14,131,40.375818,NO,0.000000
14,131,40.375818,NO2,0.000002
14,131,40.375818,NOX,0.002553
14,131,40.375818,PM10,0.047664
14,131,40.375818,PM2.5,0.323417
14,131,40.375818,SO2,0.020182
14,132,58.612445,NO,0.000000
14,132,58.612445,NO2,0.000000
14,132,58.612445,NOX,0.000005
14,132,58.612445,PM10,0.002098
14,132,58.612445,PM2.5,0.118634
14,132,58.612445,SO2,0.000344
14,133,29.774446,NO,0.000003
14,133,29.774446,NO2,0.000676
14,133,29.774446,NOX,0.033765
14,133,29.774446,PM10,0.172577
14,133,29.774446,PM2.5,0.488873
14,133,29.774446,SO2,0.105363
14,134,67.488303,NO,0.000000
14,134,67.488303,NO2,0.000000
14,134,67.488303,NOX,0.000000
14,134,67.488303,PM10,0.000252
14,134,67.488303,PM2.5,0.053086
14,134,67.488303,SO2,0.000025
14,135,14.880570,NO,0.029754
14,135,14.880570,NO2,0.114258
14,135,14.880570,NOX,0.319329
14,135,14.880570,PM10,0.545396
14,135,14.880570,PM2.5,0.707399
14,135,14.880570,SO2,0.434745
14,136,36.808103,NO,0.000000
14,136,36.808103,NO2,0.000017
14,136,36.808103,NOX,0.006641
14,136,36.808103,PM10,0.076754
14,136,36.808103,PM2.5,0.376879
14,136,36.808103,SO2,0.037215
14,137,48.474753,NO,0.000000
14,137,48.474753,NO2,0.000000
14,137,48.474753,NOX,0.000197
14,137,48.474753,PM10,0.013725
14,137,48.474753,PM2.5,0.216841
14,137,48.474753,SO2,0.003838
14,138,64.321297,NO,0.000000
14,138,64.321297,NO2,0.000000
14,138,64.321297,NOX,0.000000
14,138,64.321297,PM10,0.000519
14,138,64.321297,PM2.5,0.066942
14,138,64.321297,SO2,0.000063
14,139,19.362474,NO,0.003774
14,139,19.362474,NO2,0.036823
14,139,19.362474,NOX,0.199506
14,139,19.362474,PM10,0.418211
14,139,19.362474,PM2.5,0.649583
14,139,19.362474,SO2,0.328432
14,140,19.291810,NO,0.003920
14,140,19.291810,NO2,0.037618
14,140,19.291810,NOX,0.201407
14,140,19.291810,PM10,0.420192
14,140,19.291810,PM2.5,0.650570
14,140,19.291810,SO2,0.330432
14,141,3.532197,NO,0.373733
14,141,3.532197,NO2,0.403168
14,141,3.532197,NOX,0.425602
14,141,3.532197,PM10,0.717674
14,141,3.532197,PM2.5,0.595856
14,141,3.532197,SO2,0.237760
14,142,14.181950,NO,0.042167
14,142,14.181950,NO2,0.143132
14,142,14.181950,NOX,0.364760
14,142,14.181950,PM10,0.564895
14,142,14.181950,PM2.5,0.715423
14,142,14.181950,SO2,0.483235
14,143,48.568943,NO,0.000000
14,143,48.568943,NO2,0.000000
14,143,48.568943,NOX,0.000191
14,143,48.568943,PM10,0.013510
14,143,48.568943,PM2.5,0.215743
14,143,48.568943,SO2,0.003761
14,144,33.989797,NO,0.000000
14,144,33.989797,NO2,0.000094
14,144,33.989797,NOX,0.014888
14,144,33.989797,PM10,0.114420
14,144,33.989797,PM2.5,0.409364
14,144,33.989797,SO2,0.066507
14,145,57.067494,NO,0.000000
14,145,57.067494,NO2,0.000000
14,145,57.067494,NOX,0.000009
14,145,57.067494,PM10,0.003096
14,145,57.067494,PM2.5,0.141936
14,145,57.067494,SO2,0.000576
14,146,43.146748,NO,0.000000
14,146,43.146748,NO2,0.000000
14,146,43.146748,NOX,0.001281
14,146,43.146748,PM10,0.023066
14,146,43.146748,PM2.5,0.205397
14,146,43.146748,SO2,0.006033
14,147,88.928032,NO,0.000000
14,147,88.928032,NO2,0.000000
14,147,88.928032,NOX,0.000000
14,147,88.928032,PM10,0.000001
14,147,88.928032,PM2.5,0.009886
14,147,88.928032,SO2,0.000000
14,148,39.735185,NO,0.000000
14,148,39.735185,NO2,0.000003
14,148,39.735185,NOX,0.003143
14,148,39.735185,PM10,0.052090
14,148,39.735185,PM2.5,0.332771
14,148,39.735185,SO2,0.015302
14,149,47.729281,NO,0.000000
14,149,47.729281,NO2,0.000000
14,149,47.729281,NOX,0.000253
14,149,47.729281,PM10,0.015538
14,149,47.729281,PM2.5,0.225655
14,149,47.729281,SO2,0.004502
14,150,9.221456,NO,0.218281
14,150,9.221456,NO2,0.365948
14,150,9.221456,NOX,0.562388
14,150,9.221456,PM10,0.690552
14,150,9.221456,PM2.5,0.763085
14,150,9.221456,SO2,0.423105
14,151,93.171818,NO,0.000000
14,151,93.171818,NO2,0.000000
14,151,93.171818,NOX,0.000000
14,151,93.171818,PM10,0.000000
14,151,93.171818,PM2.5,0.006793
14,151,93.171818,SO2,0.000000
14,152,68.861708,NO,0.000000
14,152,68.861708,NO2,0.000000
14,152,68.861708,NOX,0.000000
14,152,68.861708,PM10,0.000219
14,152,68.861708,PM2.5,0.057409
14,152,68.861708,SO2,0.000019
14,153,19.367975,NO,0.003884
14,153,19.367975,NO2,0.041506
14,153,19.367975,NOX,0.223523
14,153,19.367975,PM10,0.301930
14,153,19.367975,PM2.5,0.469088
14,153,19.367975,SO2,0.164138
14,154,23.436583,NO,0.000313
14,154,23.436583,NO2,0.008821
14,154,23.436583,NOX,0.102297
14,154,23.436583,PM10,0.309300
14,154,23.436583,PM2.5,0.589609
14,154,23.436583,SO2,0.209814
14,155,78.392966,NO,0.000000
14,155,78.392966,NO2,0.000000
14,155,78.392966,NOX,0.000000
14,155,78.392966,PM10,0.000019
14,155,78.392966,PM2.5,0.026324
14,155,78.392966,SO2,0.000001
14,156,78.390748,NO,0.000000
14,156,78.390748,NO2,0.000000
14,156,78.390748,NOX,0.000000
14,156,78.390748,PM10,0.000019
14,156,78.390748,PM2.5,0.026329
14,156,78.390748,SO2,0.000001
14,157,87.411666,NO,0.000000
14,157,87.411666,NO2,0.000000
14,157,87.411666,NOX,0.000000
14,157,87.411666,PM10,0.000001
14,157,87.411666,PM2.5,0.011470
14,157,87.411666,SO2,0.000000
14,158,87.305651,NO,0.000000
14,158,87.305651,NO2,0.000000
14,158,87.305651,NOX,0.000000
14,158,87.305651,PM10,0.000001
14,158,87.305651,PM2.5,0.011589
14,158,87.305651,SO2,0.000000
14,159,21.874262,NO,0.000838
14,159,21.874262,NO2,0.015337
14,159,21.874262,NOX,0.130801
14,159,21.874262,PM10,0.349599
14,159,21.874262,PM2.5,0.613259
14,159,21.874262,SO2,0.245558
14,160,93.780485,NO,0.000000
14,160,93.780485,NO2,0.000000
14,160,93.780485,NOX,0.000000
14,160,93.780485,PM10,0.000000
14,160,93.780485,PM2.5,0.006041
14,160,93.780485,SO2,0.000000
14,161,60.902817,NO,0.000000
14,161,60.902817,NO2,0.000000
14,161,60.902817,NOX,0.000002
14,161,60.902817,PM10,0.001307
14,161,60.902817,PM2.5,0.101898
14,161,60.902817,SO2,0.000252
14,162,87.403919,NO,0.000000
14,162,87.403919,NO2,0.000000
14,162,87.403919,NOX,0.000000
14,162,87.403919,PM10,0.000001
14,162,87.403919,PM2.5,0.011478
14,162,87.403919,SO2,0.000000
14,164,87.192868,NO,0.000000
14,164,87.192868,NO2,0.000000
14,164,87.192868,NOX,0.000000
14,164,87.192868,PM10,0.000002
14,164,87.192868,PM2.5,0.011716
14,164,87.192868,SO2,0.000000
14,165,89.462013,NO,0.000000
14,165,89.462013,NO2,0.000000
14,165,89.462013,NOX,0.000000
14,165,89.462013,PM10,0.000001
14,165,89.462013,PM2.5,0.009377
14,165,89.462013,SO2,0.000000
14,166,2.143938,NO,0.667133
14,166,2.143938,NO2,0.750343
14,166,2.143938,NOX,0.809204
14,166,2.143938,PM10,0.573201
14,166,2.143938,PM2.5,0.576304
14,166,2.143938,SO2,0.373939
14,167,18.597551,NO,0.005284
14,167,18.597551,NO2,0.043219
14,167,18.597551,NOX,0.207296
14,167,18.597551,PM10,0.439757
14,167,18.597551,PM2.5,0.660147
14,167,18.597551,SO2,0.329716
14,170,22.488521,NO,0.000673
14,170,22.488521,NO2,0.014533
14,170,22.488521,NOX,0.138185
14,170,22.488521,PM10,0.277916
14,170,22.488521,PM2.5,0.503371
14,170,22.488521,SO2,0.267243
14,171,56.319484,NO,0.000000
14,171,56.319484,NO2,0.000000
14,171,56.319484,NOX,0.000006
14,171,56.319484,PM10,0.003034
14,171,56.319484,PM2.5,0.103004
14,171,56.319484,SO2,0.000386
14,172,9.265336,NO,0.215836
14,172,9.265336,NO2,0.363636
14,172,9.265336,NOX,0.560806
14,172,9.265336,PM10,0.689584
14,172,9.265336,PM2.5,0.762742
14,172,9.265336,SO2,0.422343
14,173,22.227689,NO,0.000791
14,173,22.227689,NO2,0.015919
14,173,22.227689,NOX,0.143896
14,173,22.227689,PM10,0.283581
14,173,22.227689,PM2.5,0.506643
14,173,22.227689,SO2,0.274260
14,174,48.491736,NO,0.000000
14,174,48.491736,NO2,0.000000
14,174,48.491736,NOX,0.000196
14,174,48.491736,PM10,0.013686
14,174,48.491736,PM2.5,0.216643
14,174,48.491736,SO2,0.003824
14,175,9.600528,NO,0.172977
14,175,9.600528,NO2,0.302844
14,175,9.600528,NOX,0.484082
14,175,9.600528,PM10,0.568400
14,175,9.600528,PM2.5,0.633389
14,175,9.600528,SO2,0.344023
14,176,23.316885,NO,0.000339
14,176,23.316885,NO2,0.009216
14,176,23.316885,NOX,0.104304
14,176,23.316885,PM10,0.312309
14,176,23.316885,PM2.5,0.591445
14,176,23.316885,SO2,0.212440
14,177,18.597551,NO,0.005102
14,177,18.597551,NO2,0.041729
14,177,18.597551,NOX,0.200609
14,177,18.597551,PM10,0.366464
14,177,18.597551,PM2.5,0.550122
14,177,18.597551,SO2,0.195769
14,178,71.072279,NO,0.000000
14,178,71.072279,NO2,0.000000
14,178,71.072279,NOX,0.000000
14,178,71.072279,PM10,0.000128
14,178,71.072279,PM2.5,0.048344
14,178,71.072279,SO2,0.000009
14,179,92.798679,NO,0.000000
14,179,92.798679,NO2,0.000000
14,179,92.798679,NOX,0.000000
14,179,92.798679,PM10,0.000000
14,179,92.798679,PM2.5,0.006689
14,179,92.798679,SO2,0.000000
14,180,28.978923,NO,0.000002
14,180,28.978923,NO2,0.000377
14,180,28.978923,NOX,0.016848
14,180,28.978923,PM10,0.098754
14,180,28.978923,PM2.5,0.222993
14,180,28.978923,SO2,0.048133
14,181,14.590493,NO,0.032349
14,181,14.590493,NO2,0.130573
14,181,14.590493,NOX,0.350172
14,181,14.590493,PM10,0.307513
14,181,14.590493,PM2.5,0.394870
14,181,14.590493,SO2,0.180002
14,182,92.775799,NO,0.000000
14,182,92.775799,NO2,0.000000
14,182,92.775799,NOX,0.000000
14,182,92.775799,PM10,0.000000
14,182,92.775799,PM2.5,0.002980
14,182,92.775799,SO2,0.000000
14,183,2.306916,NO,0.103195
14,183,2.306916,NO2,0.106586
14,183,2.306916,NOX,0.109077
14,183,2.306916,PM10,0.858724
14,183,2.306916,PM2.5,0.686855
14,183,2.306916,SO2,0.109805
14,184,48.849498,NO,0.000000
14,184,48.849498,NO2,0.000000
14,184,48.849498,NOX,0.000190
14,184,48.849498,PM10,0.012886
14,184,48.849498,PM2.5,0.194784
14,184,48.849498,SO2,0.002323
14,186,74.144027,NO,0.000000
14,186,74.144027,NO2,0.000000
14,186,74.144027,NOX,0.000000
14,186,74.144027,PM10,0.000069
14,186,74.144027,PM2.5,0.041926
14,186,74.144027,SO2,0.000002
14,188,39.763106,NO,0.000000
14,188,39.763106,NO2,0.000002
14,188,39.763106,NOX,0.001743
14,188,39.763106,PM10,0.060539
14,188,39.763106,PM2.5,0.369289
14,188,39.763106,SO2,0.011254
14,189,85.328758,NO,0.000000
14,189,85.328758,NO2,0.000000
14,189,85.328758,NOX,0.000000
14,189,85.328758,PM10,0.000003
14,189,85.328758,PM2.5,0.014008
14,189,85.328758,SO2,0.000000
14,190,97.393956,NO,0.000000
14,190,97.393956,NO2,0.000000
14,190,97.393956,NOX,0.000000
14,190,97.393956,PM10,0.000000
14,190,97.393956,PM2.5,0.004116
14,190,97.393956,SO2,0.000000
14,191,98.002085,NO,0.000000
14,191,98.002085,NO2,0.000000
14,191,98.002085,NOX,0.000000
14,191,98.002085,PM10,0.000000
14,191,98.002085,PM2.5,0.004281
14,191,98.002085,SO2,0.000000
14,192,73.001661,NO,0.000000
14,192,73.001661,NO2,0.000000
14,192,73.001661,NOX,0.000000
14,192,73.001661,PM10,0.000079
14,192,73.001661,PM2.5,0.041427
14,192,73.001661,SO2,0.000005
14,193,56.482106,NO,0.000000
14,193,56.482106,NO2,0.000000
14,193,56.482106,NOX,0.000011
14,193,56.482106,PM10,0.003207
14,193,56.482106,PM2.5,0.135947
14,193,56.482106,SO2,0.000593
14,194,57.224503,NO,0.000000
14,194,57.224503,NO2,0.000000
14,194,57.224503,NOX,0.000008
14,194,57.224503,PM10,0.002771
14,194,57.224503,PM2.5,0.129718
14,194,57.224503,SO2,0.000492
14,195,57.242594,NO,0.000000
14,195,57.242594,NO2,0.000000
14,195,57.242594,NOX,0.000008
14,195,57.242594,PM10,0.002761
14,195,57.242594,PM2.5,0.129569
14,195,57.242594,SO2,0.000489
14,196,68.839099,NO,0.000000
14,196,68.839099,NO2,0.000000
14,196,68.839099,NOX,0.000000
14,196,68.839099,PM10,0.000220
14,196,68.839099,PM2.5,0.057509
14,196,68.839099,SO2,0.000017
14,197,68.846848,NO,0.000000
